source	destination	disposition	evidence
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H2	llm-and-ai#Severity-calibration	corrected	the High row was conditioned on "remote image or link URLs", which a proxy rewrite makes same-origin, so the pass-through proxy fell out of the row entirely. Row now states that a URL rewritten to a same-origin proxy that fetches the model-supplied destination still counts as remote, and the re-graded markdown-image row now says a proxy counts only where it allowlists the destination and grades the pass-through case High
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H2	llm-and-ai#Known-false-positives	corrected	false positive 3 repeated "or by an image-rewriting proxy" as a closing condition, which combined with the re-grade table not-a-finding clause meant an auditor who found a proxy filed nothing. Adds a rider naming the pass-through proxy as not covered by the entry
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H2	llm-and-ai#Proof-recipes	corrected	the T1 half of the hostile-render assertion asserted that no attacker-controlled src or href host survives, which a same-origin /img?url= proxy URL passes while the server still makes the request. Adds the instruction to assert on the destination the proxy would resolve rather than on the src host
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-M12	llm-and-ai#Checklist-11	corrected	the CSP grading instruction was "read the actual header value" and said nothing about the header NAME, so a restrictive img-src delivered as Content-Security-Policy-Report-Only satisfied every stated test and closed no channel. Adds the read-the-header-name paragraph, the rule that an enforcing header wins when both are present, and a second detector pair whose match is a restrictive Report-Only policy and whose nomatch is the identical enforcing one. The middleware flag is described without asserting a framework option name that was not verified
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-M12	llm-and-ai#Severity-calibration	corrected	the High row and the re-graded markdown-image row both turned on the CSP without distinguishing report-only. Both now require an ENFORCING policy and state that Content-Security-Policy-Report-Only does not count
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-M12	llm-and-ai#Known-false-positives	corrected	false positive 3 said the channel "is already closed by img-src self data: or equivalent", which is the sentence a report-only policy satisfies. Qualified to an enforcing policy, and the rider now names report-only as one of the two shapes in the entry that are not clearances
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H4	llm-and-ai#Checklist-0	corrected	four Critical and two High rows rested on sweeps written in Python idiom only, while the lens activates on @anthropic-ai/sdk, the Vercel AI SDK and @modelcontextprotocol/sdk. Against a ten-file hostile fixture set the renderer sweep returned ZERO and the tool sweep returned zero on a Vercel AI SDK agent defining three tools. Widened six sweeps and added three. Provider: converse( (current Bedrock), litellm.completion(, .invoke( and .ainvoke(, generateObject(, streamObject(, Runner.run(. Tools: tools with a colon and an object, tool({, toolChoice, inputSchema, server.tool(, registerTool(. Ingestion: addTexts(, addDocuments(, fromDocuments(, fromTexts(, embedMany(. Retrieval: similaritySearch(, asRetriever(, maxMarginalRelevanceSearch. MCP: list_tools(, McpServer(, StreamableHTTPServerTransport, SSEServerTransport. Renderer: marked.parse(, showdown, commonmark, micromark, v-html, bracketed innerHTML, brace-at-html. New sweeps: store class and the fetch_k / fetchK tell (item 8 needs it after F-H1), the URL-rewrite and image-proxy install site (item 11 needs it after F-H2), and the response CSP. Fixture non-comment hit totals old to new: renderer 0 to 8, provider 1 to 11, tools 3 to 12, ingestion 2 to 7, retrieval 3 to 6, MCP 3 to 6, components 3 to 5
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H4	llm-and-ai#Checklist-0	corrected	the lens argued well that an empty allow_dangerous_code grep is not a clearance and had no general form of that rule. Adds "A sweep that returns nothing is not a clearance": the three things an empty result can mean, the explicit statement that the patterns cover Python and TypeScript idiom and not Ruby, Go, Java, Kotlin, C# or PHP, and the rule that a manifest, lockfile or import naming a model SDK against an empty sweep means the sweep is wrong and the code is unaudited
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H4	llm-and-ai#Checklist-1	corrected	item 1 declares that nothing else in the lens can be graded without the inventory and had no rule that an empty inventory is not a clean bill, so an under-firing provider sweep silently shrank every grade below it. Adds the reconciliation requirement: compare the row count against the SDK imports, name the call shape you had to translate, and report the divergence
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-M11	llm-and-ai#Checklist-0	corrected	closed as a precondition of F-M12 rather than on its own account: making the report-only distinction load-bearing on a High is only legitimate if the header is findable, and no sweep named the CSP. Adds a case-insensitive sweep over content-security-policy, contentSecurityPolicy, helmet( and report.?only. The report.?only alternation is written that way so it covers reportOnly, report_only, REPORT_ONLY and the Report-Only header suffix without asserting any single framework option name
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-M8	llm-and-ai#Checklist-0	corrected	DEAD LITERAL in the component sweep the per-component correction depends on: langchain-community renamed the SQL query tool to QuerySQLDatabaseTool (lowercase b) and kept the capital-B spelling as a deprecated alias, so the sweep could not match current code. Verified against a fixture importing the current spelling: the old pattern matched zero real lines in it. Now QuerySQLData[Bb]aseTool, which matches either pin
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-M9	llm-and-ai#Checklist-0	corrected	create_spark_dataframe_agent is named in the item 14 prose and in a rejected candidate as part of the gated set and was absent from the component sweep, so a named component in a Critical row condition had no discovery step. Added to the sweep. Whether the Spark agent is in fact flag-gated is still not established here and the sweep does not depend on it
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H6	llm-and-ai#Proof-recipes	corrected	closed in part as the consumer side of F-H4: making TypeScript tools findable is worthless if the only executable check that grades them is snake_case-only. The identity-parameter guard matched user_id, tenant_id, org_id, role, is_admin, actor and on_behalf_of anchored, which misses every camelCase schema key. Replaced with two case-insensitively compiled patterns allowing an optional separator, plus the instruction to run them against the keys the SDK serializes rather than the source identifiers. Falsified in node against 23 must-fire keys in both conventions and 22 must-not-fire near misses (username, userIdentifier, tenantName, organization, orgUnitId, roleplay, controller): 0 failures, and the pattern it replaces missed 16 of the 23. The reviewer proposed an inline (?i) mid-pattern, which is a syntax error in Python re, so the flag is stated in prose instead. The broader token list the review also proposed (account, customer, patient, owner, subject, principal) is NOT applied and stays open
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H6	llm-and-ai#Checklist-5	corrected	item 5 prose listed the principal parameter names in snake_case only. Adds the instruction to match on meaning rather than spelling, with the camelCase forms named, and to read the keys as the SDK serializes them into the tool definition
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-review.md#F-H6	llm-and-ai#Severity-calibration	corrected	the High row for a model-supplied acting principal listed snake_case names only. Now names the camelCase equivalents alongside them
references/llm-and-ai.md#L26	llm-and-ai#Checklist-8	moved	UPDATE of the earlier row for this source, superseded by F-H1: the two independent halves are now (1) the filter must be evaluated by the INDEX ENGINE, not merely present as a kwarg, and (2) its value must come from the server session. The previous wording "filter inside the query" was the false-clearance claim itself
references/llm-and-ai.md#L96	llm-and-ai#Checklist-8	corrected	UPDATE of the earlier row for this source, superseded by F-H1: the split of "does the retriever filter by the calling user permissions, or is it global" is unchanged, but the first half is now stated as engine-evaluated rather than "inside the query", and a third detector discriminating on store class sits alongside the post-retrieval-filtering pair
references/llm-and-ai.md#L42	llm-and-ai#Checklist-11	corrected	UPDATE of the earlier row for this source, superseded by F-H2 and F-M12: the two things that close the channel are now qualified. The renderer half requires an image proxy to resolve and allowlist the destination server-side, and the CSP half requires an ENFORCING header, because Content-Security-Policy-Report-Only satisfies every value test and blocks nothing. The missing-img-src-under-a-restrictive-default-src correction is unchanged
references/llm-and-ai.md#L95	llm-and-ai#Checklist-0	corrected	UPDATE of the earlier row for this source, superseded by F-H4: the ingestion sweep now also names addTexts(, addDocuments(, fromDocuments(, fromTexts( and embedMany(, because the snake_case-only form matched nothing in a LangChain JS ingestion path and the Critical in item 8 is gated on the writer
references/llm-and-ai.md#L84-L91	llm-and-ai#Checklist-0	corrected	UPDATE of the earlier row for this source, superseded by F-H4: the tool sweep matched tools=[ with an equals sign only, so it found nothing in a Vercel AI SDK app, which is the punch list own designated fixture stack. Now also tools with a colon and an array or object, tool({, toolChoice, inputSchema, server.tool( and registerTool(
docs/design/2026-07-26-recon-punch-list.md#L1528	llm-and-ai#Checklist-0	corrected	UPDATE of the earlier row for this source, superseded by F-M8 and F-M9: the component sweep that carries the per-component correction now matches QuerySQLData[Bb]aseTool rather than the deprecated capital-B spelling alone, and names create_spark_dataframe_agent(. The punch list has since been corrected at source and the lens agrees with it: the symbol greps stay and the flags are an addition, not a replacement
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N1	llm-and-ai#Checklist-0	corrected	the flag sweep greped allow_dangerous_code, allow_dangerous_requests, trust_remote_code and weights_only=False and omitted the third member of the same LangChain family, and the artifact sweep greped pickle.loads?( and joblib.load(, neither of which matches FAISS.load_local(. Both sweeps now name it, so a repository whose only RCE is a shared FAISS index no longer passes every sweep in this lens clean
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N1	llm-and-ai#Checklist-13	corrected	net-new paragraph plus detector pair: a vector index is a model artifact, the flag is mandatory so its presence is not the finding, and the finding is the provenance of the bytes. The langchain-community version that introduced the gate is deliberately left unpinned, per this item own rule against asserting a behaviour for a version not read
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N1	llm-and-ai#Severity-calibration	corrected	the High artifact row priced trust_remote_code=True, weights_only=False and a bare torch.load below 2.6 and did not price allow_dangerous_deserialization=True, which is the same class. Row extended, with the explicit note that the flag presence is not the finding because the library refuses to load without it
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N1	llm-and-ai#Proof-recipes	corrected	R3 built two hostile fixtures, a malicious pickle and a fake hub directory, and never reached a serialized vector index because that loader is called from retrieval code. Third fixture added, and the Fails-on/Passes-on pair now names the index load and the digest-verified index
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N2	llm-and-ai#Checklist-8	corrected	the previous round asserted fetch_k fetch-then-filter for the FAISS wrapper, InMemoryVectorStore, MemoryVectorStore and DocArrayInMemorySearch alike and offered the parameter existence as the tell. It is documented for the Python FAISS wrapper only, and three of the four do not expose the parameter on the plain search path. Now: the store-class fact that holds for all four is stated separately from the mechanism, the FAISS mechanism is claimed, the MMR paths are distinguished, and the other three are recorded as library-side predicate with no engine enforcement and mechanism unverified. Never infer engine enforcement from a missing fetch_k is stated explicitly
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N2	llm-and-ai#Scope	corrected	the Owns row for rag-retrieval-authorization said a filter= kwarg on an in-process store is post-retrieval filtering. Not literally true where the library applies a callable predicate before scoring. Restated as evaluated in application code, not by an index engine, which is true of all four classes
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N2	llm-and-ai#Severity-calibration	corrected	three consumers. The Critical retrieval row conditioned the grade on the library applying the predicate to the fetch_k candidates, and item 8 told the reader that condition held for all four store classes, so a correct server-derived predicate on an in-memory store could be written up as a Critical cross-tenant leak. The row now requires the foreign chunk to be shown to reach the candidate set, by documentation or by a retriever spy, never assumed from the store class. The re-grade row adds the Medium-not-Critical case, and a new Medium row prices the residual finding so the alternative to a wrong Critical is not silence
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N2	llm-and-ai#Known-false-positives	corrected	false positive 4 described in-library filtering as applied to the fetch_k candidates after the search. Restated as evaluated in application code with no index engine behind it, and a new rider names this entry own mirror image as its own false positive: an in-process store with a server-derived predicate graded Critical on the store class alone
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N2	llm-and-ai#Checklist-0	corrected	the retrieval sweep comment said an in-process store applies filter= after the fetch, restating the over-generalised mechanism inside the discovery step itself. Now says the store class decides whether the predicate is enforced by the index engine or evaluated in your own process, and that fetch_k/fetchK are one tell among several whose absence proves nothing
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N3	llm-and-ai#Checklist-8	corrected	the store-class detector match block was FAISS.load_local(path, embeddings), which raises on current langchain-community because the docstore is unpickled. It now passes allow_dangerous_deserialization=True with a comment saying the flag is mandatory and is separately item 13 finding, so the illustration is executable and the second defect is not silently modelled as acceptable
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#N4	llm-and-ai#Checklist-0	corrected	the tool sweep comment claimed TypeScript spells this with a colon and an object, never tools = [. False: const tools = [new Calculator()] is canonical LangChain JS. The pattern already accepted both operators and both brackets; the comment now says why, so nobody later trims the pattern to match the comment
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#out-of-scope-observations	llm-and-ai#Checklist-0	corrected	CLASS 2. None of the 19 sweeps took a path argument. Reproduced live: run through a harness that pipes anything into them, all 19 return zero hits, exit 1 and no stderr against a 28-file hostile fixture, because ripgrep with no path and a redirected stdin searches stdin. Every sweep now ends in an explicit dot path and a paragraph above the fence says why removing it breaks the sweep silently. After the fix, 19/19 fire in the same mode
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-llm-rereview2.md#out-of-scope-observations	llm-and-ai#Checklist-0	corrected	CLASS 3, and the case half of F-M1. USING (hnsw|ivfflat) is case-sensitive and pgvector DDL is written lowercase at least as often. Verified: a valid create index using ivfflat line was missed entirely by the old pattern. -i added deliberately with a comment saying why; the distance operators are punctuation and unaffected
phase-a-round-3-fix-brief#Class-3	llm-and-ai#Checklist-0	corrected	CLASS 3, six further literals whose other idiomatic spelling was missing, each verified firing. generateContent( for the JS Google SDK; ConverseCommand and InvokeModelCommand for the JS Bedrock SDK, which spells as command classes the same two calls the Python sweep found; createReactAgent( for LangGraph JS; subprocess.check_output( and check_call(; and quote-agnostic character classes for the type/function and role/system dict keys, because the double-quote-only patterns returned ZERO against a single-quoted OpenAI tool array and missed a single-quoted system message. The widening adds zero hits across the repository own 26 non-LLM JS files
phase-a-round-3-fix-brief#Class-4	llm-and-ai#Checklist-1	corrected	CLASS 4. The inventory reconciliation compared the table row count against the number of model-calling modules. Both halves fail: the totals balance while a whole module is missing, because one file with three call sites covers for another with none, and the totals legitimately diverge in both directions on correct code, because one module can hold five call sites while a repository funnelling everything through one llm_client.py has many importers and one call site. Replaced with a per-module set membership check, each SDK importer either in the table or carrying a written reason
phase-a-round-3-fix-brief#Class-4	llm-and-ai#Proof-recipes	corrected	CLASS 4, two recipes. R2 asserted the discovered store count against a checked-in number; two counts of five agree while naming five different stores, and one rename plus one addition balances perfectly, so it now asserts the sorted set and fails on the symmetric difference in both directions. R1 iteration cap: count == cap passes just as cleanly when the cap is 10,000, so the configured number must be quoted and graded rather than treated as answered by a green test
phase-a-round-3-fix-brief#Class-1	llm-and-ai#Checklist-0	corrected	CLASS 1 has no instance in this lens: there is no double-pipe fallback and no echo anywhere in it, verified by grep. The underlying defect does apply, so the rule that carries it is extended. A sweep that returns nothing is not a clearance listed three meanings, all of which assume the sweep ran. A fourth is added and named as the one that looks exactly like the first: the sweep never ran, from a dropped path argument, an absent rg, a regex the engine rejects, or a glob that reaches no file. Demonstrated twice this round, once with rg absent from PATH and once with the missing path argument, both producing 19 zeros and no complaint
