source	destination	disposition	evidence
references/mobile.md#L63-L65	mobile-app-security#Checklist-2	corrected	UPDATE of the earlier row for this source (was preserved, now corrected). Two errors. The ThisDeviceOnly rule was stated for the native Keychain but not applied where react-native-keychain and expo-secure-store are recommended, whose defaults are not ThisDeviceOnly (expo-secure-store keychainAccessible defaults to WHEN_UNLOCKED) - so the lens modelled the right code in a detector nomatch without ever stating the rule. And the iOS backup sentence conflated three mechanisms: Keychain restore-to-another-device (absence of ThisDeviceOnly), iCloud Keychain sync (needs kSecAttrSynchronizable), and file backup inclusion (decided by location and isExcludedFromBackup, not by NSFileProtection*). All three are now separated and NSFileProtection* is stated to have no bearing on backup inclusion
references/mobile.md#L80	mobile-app-security#Checklist-8	corrected	UPDATE of the earlier row for this source. setSupportMultipleWindows={false} was described as widening the surface by turning target=_blank into same-window navigations that skip the handler. Android WebView semantics run the other way: with multiple-window support on (the react-native-webview default) such a navigation goes to WebChromeClient.onCreateWindow / onOpenWindow and does NOT reach shouldOverrideUrlLoading or onShouldStartLoadWithRequest, so setting it to false is what makes the URL guard see those navigations, and with false onOpenWindow can never fire - the described state cannot exist. Rewritten as an absence case: the default with neither an onOpenWindow handler nor an equivalent constraint. Flagged in the body as to be confirmed against the installed react-native-webview version, which is not present on this host
docs/design/2026-07-26-recon-punch-list.md#L152	mobile-app-security#Checklist-0	corrected	NEW. Item 0 is the search-instruction layer the punch list asked for, and as first written all six of its literal sweeps returned ZERO matches against a fixture set holding a service-account private key, a live Stripe secret, an always-true OkHttp hostnameVerifier, an eval() on a deep-link parameter, a refresh token in SharedPreferences, an @AppStorage-persisted token, an unconstrained WebView, a @ReactMethod command dispatcher, debuggable true on a release buildType and a plaintext SQLite/Realm store. Four distinct causes: case sensitivity (apiKey, STRIPE_SECRET_KEY, hostnameVerifier), a token that cannot appear in source (minifierEnabled, application(_:open:), missing tokens (eval, @ReactMethod, the WebView component itself, Gradle debuggable, the SQLite/Realm openers) and single-line-only patterns (multi-line prefs.edit(), core-ktx edit {}, @AppStorage, mergeItem). All rewritten and all fifteen commands re-run verbatim from the file against the fixture set - every one now fires. Three mechanical rules are stated at the top of the item so the class of defect cannot return: case-insensitive or both cases named, an explicit search path on every sweep because rg with no path reads stdin and returns nothing from a script, and no sweep filters its own output
docs/design/2026-07-26-recon-punch-list.md#L158	mobile-app-security#Checklist-6	corrected	NEW. The still-report-it-if-the-owner-did-not-activate clause existed for the TLS routing only. Items 6 and 15 both detect findings here and assign them elsewhere - an implicit-flow OAuth client to oauth-oidc-flow-correctness, a client-authoritative entitlement gate to authz-function-level, absent backend rules to baas-security-rules - and a React Native repository with no server code and no rules file in the checkout very plausibly activates this lens only. The clause is now repeated verbatim in item 6, item 15 and the two severity rows that route (the public-client-identifier row and the missing-PKCE row), so a real finding cannot be deleted by a routing rule
references/mobile.md#L122	mobile-app-security#Severity-calibration	corrected	UPDATE of the earlier row for this source. The Info cap on a registered custom URL scheme listed two exceptions (an authenticated state change with no re-authentication; an OAuth response with no PKCE and no verified state) and so could hold a real account takeover at Info: the lens itself describes invite, pairing and magic-link tokens delivered by deep link in R1 and item 15, and a single-use authentication token delivered to myapp:// is claimable by any installed app that registers the same scheme. Added authentication, invite, pairing, device-linking, magic-link and password-reset tokens to the exception list, with the reason stated
references/mobile.md#L67	mobile-app-security#Checklist-3	intentionally_removed	NEW. The parenthetical A grep for hbc-decompiler finds nothing anywhere: no such tool exists is removed rather than corrected. It is an unfalsifiable absence claim about the world and it reads as an instruction to grep for a non-existent string. Replaced with a checkable requirement: name a tool you can point at and say which bytecode version you matched. The three real recovery tools (hbctool, hermes-dec, hasmer) stay
docs/design/2026-07-26-recon-punch-list.md#L152	mobile-app-security#Checklist-0	corrected	UPDATE of the earlier row for this source. Three defects survived the rewrite, all one family: a pattern that cannot read the dialect of the file its glob reached, paired with a || fallback that states a verdict. (1) The Gradle debuggable sweep was case-sensitive, so on a Kotlin-DSL project it printed "no debuggable override in Gradle" over getByName("release") { isDebuggable = true } - measured: the glob reaches build.gradle.kts, the pattern cannot read it. Now -ni, and the comment names both dialects. (2) The bundle-flag sweep was a strict subset of the build-flag sweep above it, omitting developmentClient, gradleCommand, buildConfiguration, SKIP_BUNDLING, FORCE_BUNDLING, project.ext.react and react-native-xcode.sh - every artifact item 9 and false positive 1 name as deciding the dev:false precondition - while its fallback printed "the stock release path builds with dev:false". Measured on a repo whose only deviations were an EAS production profile with developmentClient:true and export SKIP_BUNDLING=1: the subset sweep cleared it. Token set is now identical to the sweep above and the fallback states it establishes nothing. (3) The WebView sweep was case-sensitive, so a Java WebView returned nothing for setAllowFileAccess / setAllowUniversalAccessFromFileURLs / setMixedContentMode, and a layout-declared (findViewById) WebView returned nothing at all. Now -ni. Three smaller ones with it: sweeps 10 and 15 named bare filenames, and ripgrep exits 2 on a missing named path even when the pattern matched, so both printed their absence verdict directly beneath their own hit (measured on the clean tree) - both now use --glob plus ".", which also reaches apps/mobile/app.json in a monorepo; <intent-filter> could not match <intent-filter android:priority="999">, now unclosed; and the preamble claim that item 0 says in its heading that it files nothing was half-true, so the preamble now points at the rules that do say it. A fourth mechanical rule is stated at the top of the item: a || fallback may not state a verdict, because "ran and found nothing" and "could not have found anything" are different results and only one is evidence. Every fallback now names the rg --files check that distinguishes them. All fifteen commands re-extracted from the edited file and run against a rebuilt 26-file hostile tree and a 13-file clean tree: 15 fire on hostile, 0 false clearances on clean
references/mobile.md#L52	mobile-app-security#Checklist-9	corrected	UPDATE of the earlier row for this source. The source says android:debuggable="true" in release and the lens already corrected that to the Gradle artifact, which appears in no manifest - but it named only the Groovy spelling debuggable true. Kotlin DSL writes isDebuggable = true, and the two are the same setting. Item 9 now names both spellings and instructs the auditor to search for both
references/mobile.md#L52	mobile-app-security#Severity-calibration	corrected	NEW destination for an existing source. The debuggable-release-build row said only android:debuggable in the merged release manifest, which is the one place a Gradle override never appears. It now names the Groovy debuggable true and Kotlin-DSL isDebuggable = true forms on the release buildType, and adds an EAS profile with developmentClient: true alongside expo-dev-client for the distributed-dev-client half of the same row
references/mobile.md#L62	mobile-app-security#Checklist-1	corrected	UPDATE of the earlier row for this source. The safe-state list for a plaintext SQLite or Realm file named a Room supportOpenHelperFactory, which is not a method: the documented SQLCipher-with-Room wiring is Room.databaseBuilder(...).openHelperFactory(SupportFactory(passphrase)). Measured: the secure-store sweep returned zero on exactly that code once the word SQLCipher was not also in the file, so a correctly encrypted database went unrecognized. This is the minifierEnabled class one round later, in the sweep the lens tells the auditor to read as the safe-state list. Replaced with openHelperFactory and SupportFactory in both the sweep and the item-1 bullet, with the non-existence of the old symbol stated inline, and the rejected-candidates entry that forbids unverified escape-hatch literals extended to cover safe-state literals too
references/mobile.md#L124	mobile-app-security#Severity-calibration	corrected	UPDATE of the earlier row for this source (was preserved, now corrected). The source grades publicly accessible source maps at Medium; the lens had widened the condition to "Source map or unminified bundle reachable without authentication". After the same round taught that --minify false is the normal state of a stock Hermes release build, that condition column graded the normal state. The condition is now reachability, with an explicit clause that an unminified bundle is not the finding and a minified one is not a clearance
references/mobile.md#L3	mobile-app-security#Scope	intentionally_removed	UPDATE of the earlier row for this source. The coverage block still told the reader that activates_on may match *.dart or pubspec.yaml until the frontmatter is narrowed. The controller removed both globs, so a reader who checked them concluded the lens cannot fire on a Flutter repository - while the signals flutter_secure_storage, dio and badCertificateCallback are still live and dio alone fires it, and a Flutter project also matches the AndroidManifest, Info.plist, *.swift and *.{kt,kts,java} anchors. Re-derived from the frontmatter as it now stands: the paths are named as gone, the three live Dart signals are named as the surface with nothing behind them, and the Android/iOS anchors are named as real coverage. Flutter and Dart remain uncovered and the do-not-emit-a-clean-mobile-result instruction is unchanged
docs/design/2026-07-26-recon-punch-list.md#L1655-L1660	mobile-app-security#Proof-recipes	corrected	UPDATE of the earlier row for this source. R2 offered nock.disableNetConnect() as one way to install the destination guard. nock patches Node http/https, which is not where a React Native request goes: react-native/Libraries/Network/fetch.js requires whatwg-fetch, and that polyfill issues new XMLHttpRequest() (verified in an installed react-native 0.74 tree, fetch.js#L15 and whatwg-fetch dist#L540). A nock-only guard in an RN test therefore records nothing and refuses nothing, and produces an empty destination set that reads as "this app talks to nobody" - the same shape as the || fallback defect in item 0, expressed as a harness. R2 now names the socket-layer destination recorder from lenses/_harness.md, requires the guard to be installed at the layer the app actually uses (XMLHttpRequest, and global.fetch where it is replaced), requires the guard to be proven firing against a .test host before any result from it is trusted, and requires the finding to say which layer was hooked. This also aligns the recipe with the harness component definition, whose porting note already states that nock covers http/https only
docs/design/2026-07-26-recon-punch-list.md#L1695-L1700	mobile-app-security#Proof-recipes	corrected	NEW. The source shape is one vulnerable and one clean fixture per rule, which R3 carried faithfully - and which is file-granularity thinking on an artifact that holds many components. detect(file) == 1 is satisfied on a merged manifest where one exported activity carries android:permission and a second does not: the protective attribute is present, the count balances, and the unprotected component is the finding. R3 now requires the rule to iterate components and count per component address, requires every finding to carry the component android:name rather than the filename, and names the fixture shapes that expose the difference (two exported components and one permission attribute, an activity-alias aimed at an exported=false component, a debuggable override in a buildType several flavors inherit). Second addition: every assertion R3 lists fires on an absence, and an absence rule can pass by matching nothing at all, so R3 now also requires the rule to fire on a fixture from which the artifact was deliberately removed and requires the rule set to be asserted non-empty. Both are rules 3, 4 and 5 of the detector-and-fixture-pair runner in lenses/_harness.md, which R3 builds in place by that file own statement
