source	destination	disposition	evidence
references/cicd-and-supply-chain.md#L180	cicd-and-supply-chain#Severity-regraded	corrected	"Action pinned by tag for security-relevant action: High" - security-relevant was undefined and fired on everything. Split into High (third-party on a mutable ref in a job holding a publish or cloud credential), Medium (third-party elsewhere), Low (first-party on a major tag) and not-a-finding (local and same-repo refs, except the untrusted-workspace carve-out)
references/cicd-and-supply-chain.md#L181	cicd-and-supply-chain#Severity-regraded	corrected	"Secrets logged in plaintext: High to Critical depending on what" given a decision procedure keyed on the credential scope, and explicitly excluded from applying to a secret under env:, which is the prescribed mitigation
references/cicd-and-supply-chain.md#L182	cicd-and-supply-chain#Severity-regraded	corrected	"No lockfile / no npm ci equivalent" re-graded per ecosystem, with the private-package combination kept as the High and Go excluded unless a GOSUMDB/GOFLAGS-family value turns the default off
references/cicd-and-supply-chain.md#L185	cicd-and-supply-chain#Severity-regraded	corrected	"No branch protection on main: High for production repos" removed as a finding - not determinable from a repository at any severity, so as written it is either fabricated or silently dropped. Replaced by an assumption plus three findable neighbours
(new)	cicd-and-supply-chain#Severity-table	corrected	a 24-row severity table added in which every row states the artifact that earns the grade, per method rule 4; verified mechanically that no row has an empty condition column
(new)	cicd-and-supply-chain#Severity-calibration	corrected	five anti-pattern rules added, including never grade on a keyword alone and never clear a finding because a control might exist in the provider
docs/design/2026-07-26-recon-punch-list.md#L1540	cicd-and-supply-chain#Known-false-positives-1	moved	punch list section 4 cicd entry 1 (pull_request_target on labelers and bots) adopted, with the second-leg list widened to include gh pr checkout, git fetch origin pull/N/head, a local ./ action resolved from a PR tree, and a cache key derived from PR content
docs/design/2026-07-26-recon-punch-list.md#L1541	cicd-and-supply-chain#Known-false-positives-2	corrected	punch list section 4 cicd entry 2 adopted with two carve-outs added so it cannot become a wrong clearance: it clears those contexts for interpolation only (github.actor is not an authorization control), and it says nothing about a $GITHUB_ENV write whose value comes from a command substitution with no ${{ }} on the line
docs/design/2026-07-26-recon-punch-list.md#L1542	cicd-and-supply-chain#Known-false-positives-3	corrected	punch list section 4 cicd entry 3 adopted with the residual risks named specifically rather than gestured at: same-repository branch PRs (where secrets are available and the token is writable), cache and artifact poisoning consumed later, self-hosted runners, and a PR job calling a third-party service with an influenceable credential
docs/design/2026-07-26-recon-punch-list.md#L1543	cicd-and-supply-chain#Known-false-positives-4	corrected	punch list section 4 cicd entry 4 adopted with the untrusted-workspace carve-out promoted into the entry itself and same-org cross-repository refs excluded from the exemption
docs/design/2026-07-26-recon-punch-list.md#L1544	cicd-and-supply-chain#Known-false-positives-5	corrected	punch list section 4 cicd entry 5 adopted; the Go clause rewritten to avoid asserting an unverified environment-variable name, and a library-versus-application evidence test added so the entry cannot be invoked on an application
docs/design/2026-07-26-recon-punch-list.md#L1545	cicd-and-supply-chain#Known-false-positives-6	corrected	punch list section 4 cicd entry 6 adopted with the boundary stated: the February 2023 default does not reach permissions: write-all, id-token: write at workflow level in a file that builds untrusted content, or a personal access token used in place of GITHUB_TOKEN, and a pre-2023 repository still has a permissive token that the checkout cannot distinguish
docs/design/2026-07-26-recon-punch-list.md#L1610-L1614	cicd-and-supply-chain#Known-false-positives-rejected	moved	the five cicd rejected candidates from punch list section 4 carried over with their reasons: curl | sh, lifecycle scripts as written, self-hosted with ephemeral runners, secrets via env:, and no SBOM / no provenance plus the delete-branch-on-merge deletion
(new)	cicd-and-supply-chain#Known-false-positives-rejected	corrected	seven further candidates rejected with reasons: ${{ }} in if: is not a shell; the provider masks secrets; the repository is private so a self-hosted runner is fine; a 40-hex pin means the dependency is safe; a clean advisory scan means the dependencies are fine; branch protection and secret scanning are org-level so their absence is not a finding; first-party actions/* need no review. Each would have cleared a real finding
docs/design/2026-07-26-recon-punch-list.md#L1695-L1700	cicd-and-supply-chain#Proof-recipes-R1	moved	punch list recipe 5.11 adopted as R1: detector-and-fixture-pair policy tests over parsed pipeline definitions, with the section 5 second resolution (a static checker with vulnerable and clean fixtures, run by the repository test command, is T1) restated because this lens severities depend on it
docs/design/2026-07-26-recon-punch-list.md#L1699	cicd-and-supply-chain#Proof-recipes-R1	corrected	recipe 5.11 instructs an equality assertion against a committed .github/action-pins.lock. No ecosystem convention establishes that file, so requiring it manufactures a finding against every repository. R1 keeps the 40-hex pin assertion, reframes the baseline as a file the test generates when it is introduced, and states explicitly that a missing baseline is not a finding
docs/design/2026-07-26-recon-punch-list.md#L1699	cicd-and-supply-chain#Proof-recipes-R1	corrected	the 5.11 pin regex was Python re.fullmatch; rewritten language-neutrally with the two exemptions the pin rule needs (local ./ refs, an explicit exemption list) and the inversion for a job holding untrusted content
docs/design/2026-07-26-recon-punch-list.md#L1733	cicd-and-supply-chain#Proof-recipes-R1	corrected	punch list rails item 1: the pwn-request end-to-end recipe forked a real repository, opened a real pull request and exfiltrated a canary to a request bin. Replaced by the detector-and-fixture pair, with a local runner plus a localhost sink and a local canary file as the only permitted dynamic form
docs/design/2026-07-26-recon-punch-list.md#L1734	cicd-and-supply-chain#Proof-recipes-R1	corrected	punch list rails item 2: the mutable-tag live demo used a scratch organization, a force-moved tag and provider API calls. Only the static pin assertion survives; the tag-move narrative is prose in item 5
docs/design/2026-07-26-recon-punch-list.md#L1735	cicd-and-supply-chain#Proof-recipes-R3	corrected	punch list rails item 3: the secret sentinel sweep called the provider API to download run logs and artifacts. Rewritten as a local build plus a derived-encoding sweep over locally captured logs and the local artifact directory, plus the two structural path assertions, with the provider-behaviour limits stated
docs/design/2026-07-26-recon-punch-list.md#L1736	cicd-and-supply-chain#Proof-recipes-R2	corrected	punch list rails item 4: provenance verification reached Fulcio, Rekor and a staging namespace. Rewritten as offline tamper detection with a locally generated key pair and key-based verification, plus the static assertion that every cosign verify invocation carries an identity constraint and an OIDC issuer, plus the publish-step-has-a-signing-sibling assertion
docs/design/2026-07-26-recon-punch-list.md#L1723	cicd-and-supply-chain#Proof-recipes-R5	moved	punch list T2 list: the cicd dependency-confusion recipe kept as R5 at T2, with the requirement that it run with networking disabled so the real public registry cannot answer, and with the expectation stated that most audits will rest on R4 alone
(new)	cicd-and-supply-chain#Proof-recipes-R4	corrected	R4 added: fixture-pair tests over resolution configuration and install integrity, covering items 6 and 7, since 5.11 named only action pins for this lens
docs/design/2026-07-26-recon-punch-list.md#L1706-L1710	cicd-and-supply-chain#Proof-recipes-R6	moved	punch list recipe 5.13 adapted as R6 for the scanner fail-open case; the recipe own text invites lenses to reference rather than restate it
docs/design/2026-07-26-recon-punch-list.md#L1743-L1758	cicd-and-supply-chain#Proof-recipes	moved	the bug classes with no viable proof recipe that belong to this lens carried into the not-provable block: benignity of a pinned dependency, real provider behaviour (masking, retention, cache-scope isolation, OIDC trust-policy evaluation), and the whole undeterminable-settings list, plus registry queries and end-to-end exploitation of a privileged-trigger finding
(new)	cicd-and-supply-chain#Proof-recipes	corrected	the hard rails restated at the top of the section in this lens specific terms - never open a real pull request, never use a request bin, never force-move a tag, never call the provider API for logs or artifacts, never query a registry - because all five appeared in the recipes this lens inherited and two exfiltrated a sentinel to a third party
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#C1	cicd-and-supply-chain#Checklist-0	corrected	review round 2 C1: the pin sweep used a (?!...) negative look-ahead, which ripgrep default engine (Rust regex) rejects - regex parse error, exit 2, no output, so an entirely unpinned repository read clean. Rewritten as two stages joined by a pipe (positive uses: match, then rg -v excluding both digest forms), with a PCRE2 -P one-liner as the alternative. Executed against a hostile fixture: 3 mutable refs flagged; the 40-hex pin, the local ./ ref and the @sha256 digest pin all correctly excluded
(new)	cicd-and-supply-chain#Checklist-0	corrected	review round 2, found during C1 verification and NOT in the review: ripgrep prunes hidden DIRECTORIES during traversal and a --glob does not override it, so every .github/**, .gitlab/** and .circleci/** sweep in section 0 searched ZERO files (No files were searched, exit 2). 8 of 14 commands errored. --hidden added to every command, plus a preamble bullet naming the trap and an rg --files self-check. Verified: the previous block produced 0 hits against all 12 hostile workflow fixtures; the fixed block produces 81 hits with empty stderr
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H2	cicd-and-supply-chain#Checklist-0	corrected	review round 2 H2: the interpolation sweep was anchored to run:.* on one line and missed run: | block scalars, the dominant form and the shape of the lens own fixtures. Unanchored github.event and github.head_ref alternatives added, plus a -U block-scalar form for the case where only shell-reaching expressions are wanted. Verified firing on the block-scalar fixtures that previously returned nothing
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H3	cicd-and-supply-chain#Checklist-3	corrected	review round 2 H3: path: . does not sweep up .git/config, .npmrc or .env on actions/upload-artifact >= v4.4.0 (September 2024), which added include-hidden-files defaulting to false - and the detector pinned v4.4.3. Bullet rewritten with the version boundary and four citable alternatives (include-hidden-files: true, an action older than v4.4.0, a NON-hidden credential in the uploaded tree, or a provider with no such default). actions/cache stated as having no hidden-file exclusion, so the original reasoning survives there
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H3	cicd-and-supply-chain#Checklist-3-detector	corrected	review round 2 H3 consumer: the upload-artifact detector match half now carries include-hidden-files: true beside path: ., so the pair is genuinely vulnerable at the version it pins. The round-2 checker asserts that a bare path: . on v4.4.3 with no credential in the tree is NOT flagged
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H3	cicd-and-supply-chain#Severity-table	corrected	review round 2 H3 consumer: the credential-disclosure Critical row now requires one further element for an upload-artifact path (include-hidden-files: true, a pre-v4.4.0 version, or a non-hidden credential such as *.pem, id_rsa, credentials.json, kubeconfig, settings.xml), and states that cache paths and other providers artifact globs need none
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H3	cicd-and-supply-chain#Proof-recipes-R1	corrected	review round 2 H3 consumer: R1 assertion 4 split into two halves - cache paths asserted against the full hidden-credential list, upload-artifact paths only where include-hidden-files: true or the resolved version is older than v4.4.0, plus a version-independent non-hidden credential pattern list. As written the assertion flagged every path: .
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H4	cicd-and-supply-chain#Checklist-1	corrected	review round 2 H4: the env: clearance was unqualified in three places. Item 1d now scopes it to a STEP-scoped env: and states that a workflow- or job-scoped block is in the environment of every step in scope, including one that installs or executes untrusted PR content where a postinstall script reads it out of process.env with no expression on any line
(new)	cicd-and-supply-chain#Checklist-3	corrected	review round 2 H4: the workflow/job-scoped env: case added to item 3 as its own bullet with the block indentation as the artifact, plus a detector pair (workflow-level env: with a secret + head.sha checkout + npm ci, versus the same secret moved onto the one step that needs it). Neither half is safe on its own; the pair isolates the scope question
(new)	cicd-and-supply-chain#Severity-table	corrected	review round 2 H4: new Critical row - secret bound at workflow or job scope in a file that installs or builds untrusted content - earned by quoting the block scope plus the untrusted-content step, High where the secret is scoped or short-lived, and explicitly not a finding at step scope
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H4	cicd-and-supply-chain#Severity-regraded	corrected	review round 2 H4 consumer: the re-graded secrets-logging row now reads Not a finding for a secret bound under a STEP-scoped env:, and points at the new row for workflow/job scope
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H4	cicd-and-supply-chain#Known-false-positives-rejected	corrected	review round 2 H4 consumer: the rejected candidate secrets passed via env: now carries the scope qualifier, so the entry cannot be read back as a blanket clearance
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H5	cicd-and-supply-chain#Checklist-14	corrected	review round 2 H5: no set -e is not the fail-open mechanism on GitHub Actions - the default run: shell is bash -e {0} and shell: bash is bash --noprofile --norc -eo pipefail {0}, so -e is on and pipefail is off. Bullet rewritten to name the six shapes that genuinely fail open: curl without -f (a 404 body lands in the output file and exits 0), a pipe with pipefail off, command substitution discarding the status, || true and ; exit 0, continue-on-error on the fetch step, and a stale cached database with no freshness check
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H5	cicd-and-supply-chain#Severity-table	corrected	review round 2 H5 consumer: the scanner-fails-open High row now requires the specific unguarded construct to be quoted and states that a missing set -e is not the artifact
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H5	cicd-and-supply-chain#Proof-recipes-R6	corrected	review round 2 H5 consumer: R6 no longer tests only a timeout, which -e already catches. Four stub cases now - 404/500 with a body, HTTP 200 with an empty or unparseable body, a hanging connection, and the same three through a pipe and a command substitution - and the fails/passes rewritten to say the connection-refused case PASSES on a naive step while the other three fail
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H6	cicd-and-supply-chain#Checklist-12	corrected	review round 2 H6: cosign 2.0 (March 2023) made the identity and issuer flags REQUIRED for keyless verification, so a bare cosign verify errors out rather than accepting anything - passes for any artifact the public CA ever signed is 1.x behaviour. Rewritten to grade the 2.x-era defects: an unanchored or .* identity pattern, --insecure-ignore-tlog/-sct, a pinned cosign 1.x, missing flags on >= 2 (a gate that cannot pass, so look for what hides it), and a verification key fetched over the network at verify time. Key-based invocations (--key, --certificate-chain) explicitly exempted
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H6	cicd-and-supply-chain#Checklist-12-detector	corrected	review round 2 H6 consumer: the cosign detector match half re-cut from a bare cosign verify to --certificate-identity-regexp .* so it is genuinely inoperative on cosign >= 2 and defeats a naive grep-for-both-flags checker. A note records that cosign verify --key cosign.pub is a clean third case
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H6	cicd-and-supply-chain#Severity-table	corrected	review round 2 H6 consumer: the row is now Keyless cosign verify whose identity constraint does not constrain - High for an unanchored pattern, an insecure-ignore flag or a cosign 1.x pin, Medium for missing flags on >= 2.0 where the command errors, key-based modes exempt
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H6	cicd-and-supply-chain#Proof-recipes-R2	corrected	review round 2 H6 consumer: R2 asserted the identity flags on EVERY cosign verify, manufacturing a finding against cosign verify --key - the mode R2 own dynamic half tells the auditor to use. The assertion now classifies keyless versus key-based first, then requires both flags AND an anchored pattern AND no insecure-ignore flag on the keyless set only
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H7	cicd-and-supply-chain#Severity-table	corrected	review round 2 H7: the CODEOWNERS row condition (contains no entry matching /.github/workflows/) is false as a condition - CODEOWNERS is last-match-wins and a bare * DOES match every workflow file, so the row cleared the lens own vulnerable detector fixture. Condition rewritten to no entry more specific than * matches the path, OR the effective last-matching owner is the same team that owns application code, with the winning rule and its owner quoted
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H7	cicd-and-supply-chain#Checklist-15	corrected	review round 2 H7 consumer: item 15 prose now states the last-match-wins rule explicitly and tells the auditor to compute the effective owner rather than asking whether an owner exists
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#H7	cicd-and-supply-chain#Severity-regraded	corrected	review round 2 H7 consumer: the findable neighbour listed in place of the removed branch-protection finding restated as CODEOWNERS covering the pipeline directory with nothing more specific than *, or with the same owner as application code
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M12	cicd-and-supply-chain#Checklist-9	corrected	review round 2 M12: pnpm blocks dependency build scripts unless the package is listed in onlyBuiltDependencies only from pnpm 10 (January 2025); pnpm 9 and earlier run them by default, so the unqualified statement cleared every pnpm-9 repository with no such list. Version boundary added with four ways to establish the major (packageManager, the pnpm/action-setup version: input, pnpm-lock.yaml lockfileVersion, engines) and the unestablished case routed to the assumption form
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M12	cicd-and-supply-chain#Severity-table	corrected	review round 2 M12 consumer: the lifecycle-scripts Medium row now requires the resolved pnpm major to be quoted for a pnpm repository, and names the pnpm >= 10 variant of the finding (an onlyBuiltDependencies entry covering a package that need not build)
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M13	cicd-and-supply-chain#Checklist-9	corrected	review round 2 M13: Grep for the setting first made .npmrc ignore-scripts a presence check, and ignore-scripts=false is a legal opt-out that a presence grep reads as the control being in place. Now a value read - only true is the control - stated with the same reasoning the lens already applies to the Go variables in item 6
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M13	cicd-and-supply-chain#Checklist-12	corrected	review round 2 M13 second site: publishConfig.provenance can be explicitly false, so item 12 now says read the value rather than the presence, and only true counts
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M13	cicd-and-supply-chain#Severity-table	corrected	review round 2 M13 consumer: the lifecycle-scripts row now requires .npmrc to have no ignore-scripts=true and states that a committed ignore-scripts=false still earns the row
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M13	cicd-and-supply-chain#Known-false-positives-rejected	corrected	review round 2 M12/M13 consumer: the rejected lifecycle-scripts candidate now carries both the value-read rule and the pnpm 10 boundary
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M18	cicd-and-supply-chain#Scope	corrected	review round 2 M18: the fork-PR clearance rests on a repository setting. Send secrets to workflows from fork pull requests and Send write tokens to workflows from fork pull requests (private and internal repositories only) added to What cannot be determined from a repository, and the Scope driving fact qualified to on a public repository, where that is not a setting anyone can change
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M18	cicd-and-supply-chain#Known-false-positives-3	corrected	review round 2 M18: false positive 3 clearance made conditional on the repository being confirmed public or those two settings confirmed off; otherwise the finding stands at the grade the files support with both settings written out as assumptions. The four residual risks are kept unchanged
(new)	cicd-and-supply-chain#Checklist-0	corrected	review round 2, forced by method rule 4 on sweep lines already being edited for --hidden: pull_request_review added to the trigger alternation (review M8), set -[a-z]*x for the combined-flag form (M10), and soft[-_]fail, --exit-code[= ]0 and ; exit 0 for the CLI forms (M9). Each verified firing on a fixture that returned zero hits before. The prose and rows for M8/M9/M10 were left alone - out of this round gate
(new)	cicd-and-supply-chain#Checklist-0	corrected	review round 2: two sweeps added so this round new High/Critical conditions are findable - env: by scope (column 0, and 2 to 4 columns for job level, step-scoped bindings excluded by construction) and a CODEOWNERS sweep whose bare glob reaches all three legal locations. include-hidden-files, insecure-ignore-tlog, certificate-identity, ignore-scripts, onlyBuiltDependencies and packageManager added to existing sweeps for the same reason
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-review.md#M20	cicd-and-supply-chain#Proof-recipes-R1	corrected	review round 2, in scope as a C1 consumer: the R1 pin regex rejected a correctly digest-pinned Docker action (uses: docker://ref@sha256: plus 64 hex), the exact form item 5 tells the auditor to adopt. The alternation is widened to 40-hex OR sha256 digest in both R1 and the section 0 sweep, so the two consumers of the pin rule agree
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N4	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N4 (cross-cutting class 2, the missing path argument): every command in the section 0 block now ends in an explicit . path operand, and the pin sweep second stage is documented as the one deliberate exception because it reads the pipe. Measured with node spawnSync stdio pipe on a fully hostile tree - before, 0 hits and exit 1 and 0 bytes of stderr on every command; after, 108 hits across 19 commands, 0 commands with exit greater than 1, 0 bytes of stderr. UPDATE to the round-2 rows that wrote these sweeps
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N4	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N4, second-order defect the review did not name and its prescribed fix introduces: adding the path operand SILENCES the --hidden alarm. Measured - dropping --hidden with a path operand present gives exit 1 and zero stderr instead of exit 2 plus No files were searched. The preamble bullet now states that interaction and promotes the rg --files file-set check from advisory to mandatory and per-glob-family with a runnable loop, because it is the only remaining discriminator between hits, ran-and-matched-nothing, and did-not-run. Measured, --files reports the same count under a piped stdin as under a terminal, so the check survives the condition it checks for
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N6	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N6 (cross-cutting class 1, an empty file set read as a clean result): the reviews premise that the GitLab and Jenkins commands exit 2 with 306 bytes of stderr is TRUE of the old commands and FALSE once N4s path operand is added - measured exit 1 with 0 bytes. The fix is therefore not a sentence about stderr but the mandatory file-set check, plus an in-block comment stating that not applicable and clean are different report lines and only the file count decides between them
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N1: the env: scope sweep keyed on column count and missed a job-scoped env: in four-space YAML, the exact shape of the Critical row it is the only detector for. Replaced with a single ^ *env: alternative plus -B3 for the enclosing context; the comment now states that column count is NOT the discriminator because four-space YAML puts a job-level env: at column 8 where a two-space file puts a step-level one. Measured on a four-space fixture - old sweep 0 hits, new sweep flags it with jobs: and build: and runs-on: visible above it. UPDATE to the round-2 row that created this sweep
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Checklist-1d	corrected	re-review 2 N1 consumer: item 1d Read the indentation is now Read the bindings parent key and do not read it off the column count, with the four-space counter-example and the structural discriminator - a step-scoped env: is a sibling of the run: or uses: it serves, inside an item of the steps: sequence
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Checklist-3	corrected	re-review 2 N1 consumer: item 3s workflow-or-job-scope bullet said the finding is the pair - the blocks indentation level. It now reads the blocks parent key, quote it and never infer it from the column count, with the four-space counter-example inline
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N1	cicd-and-supply-chain#Severity-calibration	corrected	re-review 2 N1 consumer: the Critical row for a secret bound at workflow or job scope now requires the scope be quoted BY ITS PARENT KEY and never by column count, and states that a column rule clears the row outright on half of all repositories
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Checklist-14	corrected	re-review 2 N2: three of the six replacement fail-open shapes are false under bash -e, the shell the same paragraph establishes. Measured myself rather than adopted - a bare V=$(false) exits 1 because -e aborts, false ; echo exits 1, and a scanner returning 3 followed by ; exit 0 exits 3. Removed as mechanisms and replaced with the measured-true set: export and declare and local and prefix assignment and echo $( ) all exit 0; a pipe whose LAST command succeeds (| sh, | tee) exits 0 while | tar -xz on an HTML body exits 2 and fails closed; || true exits 0; and HTTP 200 carrying a body that parses to nothing, which no shell option closes. Each of the three false shapes survives exactly once, named as a near-miss that must not be quoted
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Severity-calibration	corrected	re-review 2 N2 consumer: the High row for a scanner failing open now lists the measured-true constructs and adds Three near-misses do not earn this row and must not be quoted for it - a missing set -e, a bare V=$( ) assignment, and a ;-joined list - with ; exit 0 admitted only where the steps shell is not started with -e
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Checklist-14	corrected	re-review 2 N2 consumer: item 14s Explicit soft-fail bullet still greps for ; exit 0, correctly, as evidence of intent - it now says so and points at the mechanism bullet, so the artifact survives without the false mechanism claim attached to it
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N2	cicd-and-supply-chain#Proof-recipes-R6	corrected	re-review 2 N2 consumer: R6s worked example asserted that curl -o rules.tar.gz then tar -xzf then scan FAILS the 404 case and the empty-body case and the piped case. Measured, all three are wrong for that step shape - tar -xzf exits 2 on an HTML body and on a zero-byte archive and on a truncated one, so -e fails the step closed - and the step contains no pipe at all. Rewritten around the one case that does fail open there (HTTP 200 carrying a VALID but empty archive, where tar exits 0 and the scan runs against zero rules) plus the different step shapes that fail open on the fetch itself. The case list now annotates which cases -e already handles, so the recipe claims no credit for them
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N3	cicd-and-supply-chain#Proof-recipes-R1	corrected	re-review 2 N3: R1 told the harness that every detector block is a ready-made fixture pair and asserted detect(clean) equals 0, while two nomatch halves are row-1 Criticals. Three constraints added to R1 - a nomatch half is clean for the rule its pair isolates and for that rule ONLY, it must never be filed in a shared clean directory, and fixtures must be indexed as (fixture, rule) to expected count - naming item 1cs ChatOps pair and item 3s env-scope pair. Verified mechanically over the lenss own 39 detector blocks: exactly 2 nomatch halves flag under a structure-aware two-leg rule and they are those two. This also closes the open M19 for the 1c pair
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N3	cicd-and-supply-chain#Proof-recipes-R1	corrected	re-review 2 N3, alignment with the detector-and-fixture-pair runner defined in lenses/_harness.md: R1 now also requires composite actions and same-repository reusable workflows be expanded into the step list under test, because a rule walking only the callers steps exempts every uses: and continue-on-error: inside them - the mutable-reference-inside-a-pinned-action case item 5 names. And it carries the components rule 4 for rules that can pass by matching nothing: the pin rule fires on an absence, and the gating rule is scoped to steps identified as scanners so it passes perfectly on a repository whose scanner is a bare run: ./bin/audit
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N5	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N5: the pin sweeps stage-2 exclusion drops whole LINES, so a trailing comment holding a 40-hex SHA cleared the mutable ref on the same line. Fixed with -o on stage 1 rather than by adding a second tool - measured, uses: actions/checkout@v4 followed by a comment naming a 40-hex pin is dropped by the old form and flagged by the new one, and the two-stage and -P forms now return the identical six-ref set on the fixture. The comment states the two forms are not identical in output and that the -P form prints the whole line
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N7	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N7: item 14 promises each of which is a grep and section 0 supplied only the configuration-level soft-fails. Added a shell-level fail-open sweep enumerating curl and wget, pipes into sh/bash/jq/tar/tee, and export/local/declare assignments wrapping a substitution - framed explicitly as an enumerate-then-read-the-flags sweep because curls missing -f is an absence. Measured 7 hits on the hostile tree covering all four shapes, and 2 hits on the clean tree both of which carry the control
.superpowers/sdd/2026-07-26-phase-a-lens-registry/task-cicd-rereview2.md#N8	cicd-and-supply-chain#Checklist-0	corrected	re-review 2 N8: the npm and pip install sweep omitted **/Dockerfile*, which the registry sweep directly above it already globbed and which items 6 and 8, the credential-disclosure row and R4 all require. Added
(new)	cicd-and-supply-chain#Checklist-0	corrected	re-review 2, cross-cutting class 3 (case and spelling mismatched to the ecosystem), found unprompted and each instance measured: npm i and npm add are the same command as npm install and are what item 8s first pass names, so npm (install|i|add); pip3 install does not contain the substring pip install, so (pip|pip3|uv pip) install; the | sh pipe carried an end-anchor that made every argumented bootstrap invisible, so the anchor is gone; image: was anchored with the same construct so a quoted image: node:latest and a comment-trailed image: postgres:latest were both invisible; and set -o xtrace is the long form of set -x while openssl enc without -base64 carries no base64 substring and jq reformatting a secret is a different literal from the registered one - all three named in item 3s own prose and all three measured missing. Install-verb sweep went from 2 to 13 hits on the hostile tree; the transform sweep from 4 to 9
(new)	cicd-and-supply-chain#Checklist-0	corrected	re-review 2, cross-cutting class 3, verified rather than guessed: pip normalises a configuration key by lowercasing it and replacing underscore with hyphen, so extra_index_url in a pip.conf is the same setting as extra-index-url and a case-sensitive hyphen-only pattern reads it as absent. Confirmed by reading _normalize_name out of pip 26.0.1s own source rather than from memory. The registry sweep now carries -i and [-_] with the reason stated inline, and fires on an extra_index_url fixture the old pattern missed
